202312031608,17.98,7.84,94.13
202312031609,17.98,7.84,94.13
202312031610,17.98,7.84,94.13
202312031611,17.98,7.84,94.13
202312031612,17.98,7.84,94.13
202312031613,17.98,7.84,94.13
202312031614,17.98,7.84,94.13
202312031615,18.00,8.75,94.21
202312031616,18.00,8.75,94.21
202312031617,18.00,8.75,94.21
202312031618,18.00,8.75,94.21
202312031619,18.00,8.75,94.21
202312031620,18.00,8.75,94.21
202312031621,18.00,8.75,94.21
202312031622,18.00,8.75,94.21
202312031623,18.00,8.75,94.21
202312031624,18.00,8.75,94.21
202312031625,18.00,8.75,94.21
202312031626,18.00,8.75,94.21
202312031627,18.00,8.75,94.21
202312031628,18.00,8.75,94.21
202312031629,18.00,8.75,94.21
202312031630,18.00,8.75,94.21
202312031631,18.00,8.75,94.21
202312031632,18.00,8.75,94.21
202312031633,18.00,8.75,94.21
202312031634,18.00,8.75,94.21
202312031635,18.00,8.75,94.21
202312031636,18.00,8.75,94.21
202312031637,18.00,8.75,94.21
202312031638,18.00,8.75,94.21
202312031639,18.00,8.75,94.21
202312031640,18.00,8.75,94.21
202312031641,18.00,8.75,94.21
202312031642,18.00,8.75,94.21
202312031643,18.00,8.75,94.21
202312031644,18.00,8.75,94.21
202312031645,18.01,9.66,94.30
202312031646,18.01,9.66,94.30
202312031647,18.01,9.66,94.30
202312031648,18.01,9.66,94.30
202312031649,18.01,9.66,94.30
202312031650,18.01,9.66,94.30
202312031651,18.01,9.66,94.30
202312031652,18.01,9.66,94.30
202312031653,18.01,9.66,94.30
202312031654,18.01,9.66,94.30
202312031655,18.01,9.66,94.30
202312031656,18.01,9.66,94.30
202312031657,18.01,9.66,94.30
202312031658,18.01,9.66,94.30
202312031659,18.01,9.66,94.30
202312031700,18.01,9.66,94.30
202312031701,18.01,9.66,94.30
202312031702,18.01,9.66,94.30
202312031703,18.01,9.66,94.30
202312031704,18.01,9.66,94.30
202312031705,18.01,9.66,94.30
202312031706,18.01,9.66,94.30
202312031707,18.01,9.66,94.30
202312031708,18.01,9.66,94.30
202312031709,18.01,9.66,94.30
202312031710,18.01,9.66,94.30
202312031711,18.01,9.66,94.30
202312031712,18.01,9.66,94.30
202312031713,18.01,9.66,94.30
202312031714,18.01,9.66,94.30
202312031715,18.03,10.58,94.38
202312031716,18.03,10.58,94.38
202312031717,18.03,10.58,94.38
202312031718,18.03,10.58,94.38
202312031719,18.03,10.58,94.38
202312031720,18.03,10.58,94.38
202312031721,18.03,10.58,94.38
202312031722,18.03,10.58,94.38
202312031723,18.03,10.58,94.38
202312031724,18.03,10.58,94.38
202312031725,18.03,10.58,94.38
202312031726,18.03,10.58,94.38
202312031727,18.03,10.58,94.38
202312031728,18.03,10.58,94.38
202312031729,18.03,10.58,94.38
202312031730,18.03,10.58,94.38
202312031731,18.03,10.58,94.38
202312031732,18.03,10.58,94.38
202312031733,18.03,10.58,94.38
202312031734,18.03,10.58,94.38
202312031735,18.03,10.58,94.38
202312031736,18.03,10.58,94.38
202312031737,18.03,10.58,94.38
202312031738,18.03,10.58,94.38
202312031739,18.03,10.58,94.38
202312031740,18.03,10.58,94.38
202312031741,18.03,10.58,94.38
202312031742,18.03,10.58,94.38
202312031743,18.03,10.58,94.38
202312031744,18.03,10.58,94.38
202312031745,18.05,11.49,94.47
202312031746,18.05,11.49,94.47
202312031747,18.05,11.49,94.47
202312031748,18.05,11.49,94.47
202312031749,18.05,11.49,94.47
202312031750,18.05,11.49,94.47
202312031751,18.05,11.49,94.47
202312031752,18.05,11.49,94.47
202312031753,18.05,11.49,94.47
202312031754,18.05,11.49,94.47
202312031755,18.05,11.49,94.47
202312031756,18.05,11.49,94.47
202312031757,18.05,11.49,94.47
202312031758,18.05,11.49,94.47
202312031759,18.05,11.49,94.47
202312031800,18.05,11.49,94.47
202312031801,18.05,11.49,94.47
202312031802,18.05,11.49,94.47
202312031803,18.05,11.49,94.47
202312031804,18.05,11.49,94.47
202312031805,18.05,11.49,94.47
202312031806,18.05,11.49,94.47
202312031807,18.05,11.49,94.47
202312031808,18.05,11.49,94.47
202312031809,18.05,11.49,94.47
202312031810,18.05,11.49,94.47
202312031811,18.05,11.49,94.47
202312031812,18.05,11.49,94.47
202312031813,18.05,11.49,94.47
202312031814,18.05,11.49,94.47
202312031815,18.12,12.02,94.54
202312031816,18.12,12.02,94.54
202312031817,18.12,12.02,94.54
202312031818,18.12,12.02,94.54
202312031819,18.12,12.02,94.54
202312031820,18.12,12.02,94.54
202312031821,18.12,12.02,94.54
202312031822,18.12,12.02,94.54
202312031823,18.12,12.02,94.54
202312031824,18.12,12.02,94.54
202312031825,18.12,12.02,94.54
202312031826,18.12,12.02,94.54
202312031827,18.12,12.02,94.54
202312031828,18.12,12.02,94.54
202312031829,18.12,12.02,94.54
202312031830,18.12,12.02,94.54
202312031831,18.12,12.02,94.54
202312031832,18.12,12.02,94.54
202312031833,18.12,12.02,94.54
202312031834,18.12,12.02,94.54
202312031835,18.12,12.02,94.54
202312031836,18.12,12.02,94.54
202312031837,18.12,12.02,94.54
202312031838,18.12,12.02,94.54
202312031839,18.12,12.02,94.54
202312031840,18.12,12.02,94.54
202312031841,18.12,12.02,94.54
202312031842,18.12,12.02,94.54
202312031843,18.12,12.02,94.54
202312031844,18.12,12.02,94.54
202312031845,18.20,12.55,94.61
202312031846,18.20,12.55,94.61
202312031847,18.20,12.55,94.61
202312031848,18.20,12.55,94.61
202312031849,18.20,12.55,94.61
202312031850,18.20,12.55,94.61
202312031851,18.20,12.55,94.61
202312031852,18.20,12.55,94.61
202312031853,18.20,12.55,94.61
202312031854,18.20,12.55,94.61
202312031855,18.20,12.55,94.61
202312031856,18.20,12.55,94.61
202312031857,18.20,12.55,94.61
202312031858,18.20,12.55,94.61
202312031859,18.20,12.55,94.61
202312031900,18.20,12.55,94.61
202312031901,18.20,12.55,94.61
202312031902,18.20,12.55,94.61
202312031903,18.20,12.55,94.61
202312031904,18.20,12.55,94.61
202312031905,18.20,12.55,94.61
202312031906,18.20,12.55,94.61
202312031907,18.20,12.55,94.61
202312031908,18.20,12.55,94.61
202312031909,18.20,12.55,94.61
202312031910,18.20,12.55,94.61
202312031911,18.20,12.55,94.61
202312031912,18.20,12.55,94.61
202312031913,18.20,12.55,94.61
202312031914,18.20,12.55,94.61
202312031915,18.27,13.07,94.68
202312031916,18.27,13.07,94.68
202312031917,18.27,13.07,94.68
202312031918,18.27,13.07,94.68
202312031919,18.27,13.07,94.68
202312031920,18.27,13.07,94.68
202312031921,18.27,13.07,94.68
202312031922,18.27,13.07,94.68
202312031923,18.27,13.07,94.68
202312031924,18.27,13.07,94.68
202312031925,18.27,13.07,94.68
202312031926,18.27,13.07,94.68
